npc_id,npc_name,zone,tameable,family,level,wowhead_url,tamingskillname1,tamingskilldesc1,tamingskillname2,tamingskilldesc2,notes,appearance
87251,Sandreaver,Talador,Can be tamed,Aqiri,20-40,https://www.wowhead.com/npc=87251,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Sunset Shore, Talador. Along the beach. The plain orange version is rarer than the striped one.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin_orange.jpg; https://www.wow-petopia.com/images/skin_pix/sandreaverskin_orange2.jpg
87250,Sandreaver Matriarch,Talador,Can be tamed,Aqiri,20-40,https://www.wowhead.com/npc=87250,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Sunset Shore, Talador. Along the beach. The plain blue version is rarer than the pink one.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin1.jpg; https://www.wow-petopia.com/images/skin_pix/sandreaverskin_blue.jpg
88525,Reaver Pit Fodder,Nagrand - Draenor,Can be tamed,Aqiri,40,https://www.wowhead.com/npc=88525,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Ring of Blood, Nagrand - Draenor. Released from cages using Ogre Cage Key, taken from Bloodring Slavers. You, or someone with you, must have the once-only quest, Assault on the Gorian Proving Grounds to open a cage.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin1.jpg
15348,Kurinnaxx,Ruins of Ahn'Qiraj (Raid),Can be tamed,Aqiri,30 Boss,https://www.wowhead.com/npc=15348,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Ruins of Ahn'Qiraj (Raid). Kurinnaxx is the first boss of the instance. It can interrupt frequently and seems to be resistant to traps, so start taming from as much distance as possible. Also, clear out any packs of roving wasps in the area as they can also interrupt your tame.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin_orange2.jpg
39149,Sarinexx,Tanaris,Can be tamed,Aqiri,15-30 Elite,https://www.wowhead.com/npc=39149,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Gadgetzan, Tanaris. Spawns during quest Thunderdrome: Sarinexx!. The quest cannot be repeated but it's possible to tame if someone else has the quest.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin_blue2.jpg
83448,Scavenging Crawler,Gorgrond,Can be tamed,Aqiri,15-40,https://www.wowhead.com/npc=83448,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in Ruins of the First Bastion, Gorgrond.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin_yellow2.jpg
87253,Sandreaver Drone,Talador,Can be tamed,Aqiri,20-40,https://www.wowhead.com/npc=87253,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,"Located in The Sunset Shore, Talador. Along the beach. The plain yellow version is rarer than the striped one.",https://www.wow-petopia.com/images/skin_pix/sandreaverskin_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/sandreaverskin_yellow2.jpg
15510,Fankriss the Unyielding,Temple of Ahn'Qiraj (Raid),Can be tamed,Aqiri,30 Boss,https://www.wowhead.com/npc=15510,Exotic Family,Can only be used by Beast Mastery hunters that have reached level 10.,,,Located in Temple of Ahn'Qiraj (Raid). Fankriss is the fourth encounter of the raid (including the optional bug trio).,https://www.wow-petopia.com/images/skin_pix/sandreaverskin_yellow2.jpg
118252,Darkstone Basilisk,Broken Shore,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=118252,,,,,"Located in Darkstone Isle, Broken Shore.",https://www.wow-petopia.com/images/skin_pix/basilisk2_felslate.jpg
104895,Felslate Basilisk,The Broken Isles,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=104895,,,,,"Located in The Broken Isles. Random spawn while mining felslate in any zone. May also appear outside nodes, in large numbers, when the mining World Quest is active. You may need someone with mining to tell you when it is.",https://www.wow-petopia.com/images/skin_pix/basilisk2_felslate.jpg
119139,Stoneblood Basilisk,Broken Shore,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=119139,,,,,"Located in Cinder Run, Broken Shore.",https://www.wow-petopia.com/images/skin_pix/basilisk2_felslate.jpg
99598,Axetail Basilisk Matriarch,Azsuna,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=99598,,,,,"Located in Llothien, Azsuna. Cave by stream, near Llothien Prowlers.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
96878,Catacomb Gazecrawler,Highmountain,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=96878,,,,,"Located in Candle Rock, Highmountain.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
108185,Coldscale Gazecrawler,Highmountain,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=108185,,,,,"Located in Snowblind Mesa, Highmountain.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
109867,Fjara Rockjaw,Stormheim,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=109867,,,,,Located in Stormheim.,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
97991,Misthunter Basilisk,Stormheim,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=97991,,,,,"Located in Helmouth Shallows (Survival Artifact Quest Instance), Stormheim.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
108529,Seascale Basilisk,Highmountain,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=108529,,,,,"Located in Rockaway Coast, Highmountain.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
101785,Steelgaze Basilisk,Highmountain,Can be tamed,Basilisk,45,https://www.wowhead.com/npc=101785,,,,,"Located in Echoing Halls, Highmountain.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
99779,Stonespine Gazer,Suramar,Can be tamed,Basilisk,45,https://www.wowhead.com/npc=99779,,,,,"Located in Ambervale, Suramar.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
191697,Ancient Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70 Elite,https://www.wowhead.com/npc=191697,,,,,Located in The Waking Shores. Found along the south-western coast of The Waking Shores. Also found on the south-eastern coast of the zone. Southwest of Dragonheart Outpost.,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
193702,Blistered Basilisk,Thaldraszus,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=193702,,,,,"Located in Chittering Caverns, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
199194,Cave Basilisk,Thaldraszus,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=199194,,,,,Located in Thaldraszus. Located in a cave southeast of Algeth'era.,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
189756,Lazy Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=189756,,,,,"Located in Restless Wetlands, The Waking Shores.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
191696,Mature Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=191696,,,,,"Located in The Waking Shores. Found along the south-western coast of The Waking Shores, south-west of Dragonheart Outpost.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
189757,Snoozing Basilisk Bull,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=189757,,,,,"Located in Restless Wetlands, The Waking Shores.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
191695,Stalking Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=191695,,,,,"Located in The Waking Shores. Found on the south-eastern coast, south-west of Dragonheart Outpost.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
188128,Stonejaw Basilisk,Ohn'ahran Plains,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=188128,,,,,Located in Ohn'ahran Plains. Found in a cave west of Rusza'thar Reach,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
192466,Thornsided Basilisk,Thaldraszus,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=192466,,,,,"Located in Steelcliff Passage, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
195359,Thornsided Basilisk,Thaldraszus,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=195359,,,,,"Located in Steelcliff Passage, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg
191694,Young Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=191694,,,,,"Located in The Waking Shores. Found along the south-western coast of The Waking Shores, south-west of Dragonheart Outpost.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
184023,Vicious Basilisk,Uldaman: Legacy of Tyr (Dungeon),Can be tamed,Basilisk,70 Elite,https://www.wowhead.com/npc=184023,,,,,Located in Uldaman: Legacy of Tyr (Dungeon).,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
221298,Cavern Basilisk,The Ringing Deeps,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=221298,,,,,"Located in The Cataract River, The Ringing Deeps. Found to the east of the river, further south (roughly west of Taelloch).",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
219949,Cavern Basilisk,The Ringing Deeps,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=219949,,,,,"Located in The Ringing Deeps. Found in regions south and east of The Earthenworks and north of Brunwin's Terrace, up to the entrance to the Lost Mines area.",https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
226397,Rockslab Basilisk,The Ringing Deeps,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=226397,,,,,Located in The Ringing Deeps. Found just south-east of Brunwin's Terrace.,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
222302,Sandscale Riplisk,Isle of Dorn,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=222302,,,,,Located in Isle of Dorn. Found on a beach on the southern side of the isle's south-west reach and also just south of Golgrin's Reach on the south-east coast.,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
225026,Sandscale Riplisk,Isle of Dorn,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=225026,,,,,Located in Isle of Dorn. Found on a beach in the far south-west.,https://www.wow-petopia.com/images/skin_pix/basilisk2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
107965,Canyon Rockeater,Stormheim,Can be tamed,Basilisk,10-45,https://www.wowhead.com/npc=107965,,,,,"Located in Stonescar Gorge, Stormheim.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
130584,Gorespike,Island Expeditions (Scenario),Can be tamed,Basilisk,12-52 Rare,https://www.wowhead.com/npc=130584,,,,,"Located in Island Expeditions (Scenario). A possible encounter on any island, except maybe Crestfall and Snowblossom Village.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
196176,Mosshide Basilisk,Thaldraszus,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=196176,,,,,"Located in Veiled Ossuary, Thaldraszus.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
188039,Muckjaw Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=188039,,,,,"Located in Apex Canopy, The Waking Shores.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
193579,Muckjaw Basilisk,The Waking Shores,Can be tamed,Basilisk,60-70,https://www.wowhead.com/npc=193579,,,,,"Located in Genesis Falls, The Waking Shores.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
226700,Mudstone Basilisk,The Ringing Deeps,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=226700,,,,,"Located in The Ringing Deeps. Found to the east of the Ancient Falls and north of Opportunity Point, in the far south of the zone.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg; https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
217523,Riplisk Hatchling,Isle of Dorn,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=217523,,,,,"Located in Golgrin's Reach, Isle of Dorn. Found by the shoreline at an earthen facility on the south-east coast.",https://www.wow-petopia.com/images/skin_pix/basilisk2_green.jpg
100841,Spinesever,Highmountain,Can be tamed,Basilisk,10-45 Elite,https://www.wowhead.com/npc=100841,,,,,"Located in Rockaway Coast, Highmountain.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
107914,Stonefang,Stormheim,Can be tamed,Basilisk,10-45 Elite,https://www.wowhead.com/npc=107914,,,,,"Located in Stormheim. Shore SW of Talonrest, above waterfall.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
130229,Glasshide Basilisk,Zuldazar,Can be tamed,Basilisk,10-50,https://www.wowhead.com/npc=130229,,,,,"Located in Tal'farrak, Zuldazar.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
130338,Dustfang,Island Expeditions (Scenario),Can be tamed,Basilisk,12-52 Rare,https://www.wowhead.com/npc=130338,,,,,"Located in Island Expeditions (Scenario). A possible encounter on any island, except maybe Crestfall and Snowblossom Village.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
100100,Axetail Basilisk,Suramar,Can be tamed,Basilisk,45,https://www.wowhead.com/npc=100100,,,,,"Located in Azurgale Cove, Suramar.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
103787,Baconlisk,Suramar,Can be tamed,Basilisk,45 Rare,https://www.wowhead.com/npc=103787,,,,,"Located in Suramar. Baconlisk is only present when the ""Slab of Bacon"" world quest is up in Suramar. The location of this NPC can vary, so check the quest marker on the zone map for its current position.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
103527,Manascale Basilisk,Suramar,Can be tamed,Basilisk,45,https://www.wowhead.com/npc=103527,,,,,"Located in Moonwhisper Gulch, Suramar. Also by river west of Moonwhisper Gulch.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
102106,Starving Basilisk,Highmountain,Can be tamed,Basilisk,45,https://www.wowhead.com/npc=102106,,,,,"Located in Underslog, Highmountain. In the Echoing Halls. Only present when world quest, ""Prisoners of Greystone"" is active.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
217524,Armored Riplisk,Isle of Dorn,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=217524,,,,,"Located in Golgrin's Reach, Isle of Dorn. Found by the shoreline at an earthen facility on the south-east coast., also found just south of Golgrin's Reach",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
227538,Ironhide Gazer,The Ringing Deeps,Can be tamed,Basilisk,70-80,https://www.wowhead.com/npc=227538,,,,,"Located in The Ringing Deeps. Found in the south-east of The Earthenworks, as well as along the rocky ledges to the east of that area.",https://www.wow-petopia.com/images/skin_pix/basilisk2_red.jpg
