npc_id,npc_name,zone,tameable
7446,Rabid Shardtooth,Winterspring,Can Be Tamed
7443,Shardtooth Mauler,Winterspring,Can Be Tamed
2354,Vicious Gray Bear,Old Hillsbrad Foothills (Dungeon),Can Be Tamed
226179,Highland Bear,Hallowfall,Can Be Tamed
223935,Highland Bear,Hallowfall,Can Be Tamed
227552,Immature Kodiak,Hallowfall,Can Be Tamed
227605,Immature Kodiak,Hallowfall,Can Be Tamed
17345,Brown Bear,Bloodmyst Isle,Can Be Tamed
17347,Grizzled Brown Bear,Bloodmyst Isle,Can Be Tamed
822,Young Forest Bear,Elwynn Forest,Can Be Tamed
33009,Corrupted Thistle Bear,Darkshore,Can Be Tamed
33905,Corrupted Thistle Bear Matriarch,Darkshore,Can Be Tamed
1778,Ferocious Grizzled Bear,Silverpine Forest,Can Be Tamed
2165,Grizzled Thistle Bear,Darkshore,Can Be Tamed
44638,Hill Grizzly,Loch Modan,Can Be Tamed
33978,Hungry Thistle Bear,Darkshore,Can Be Tamed
34417,Young Grizzled Thistle Bear,Darkshore,Can Be Tamed
3810,Elder Ashenvale Bear,Ashenvale,Can Be Tamed
34500,Shady Nook Guardian,"The Shady Nook, Ashenvale",Can Be Tamed
24633,Rabid Brown Bear,Howling Fjord,Can Be Tamed
109521,Bronzeleaf Grizzly,"Bronzeleaf Thicket, Stormheim",Can Be Tamed
27131,Grizzly Bear,Grizzly Hills,Can Be Tamed
131697,Highland Grizzly,Stormsong Valley,Can Be Tamed
136591,Highland Grizzly,"Dire Hills, Stormsong Valley",Can Be Tamed
106804,Suramar Grizzly,"Feathermane Hunting Grounds, Suramar",Can Be Tamed
103785,Well-Fed Bear,Val'sharah,Can Be Tamed
144993,Crazed Thistlebear,Darkshore,Can Be Tamed
227652,Curious Kodiak,Hallowfall,Can Be Tamed
248375,Agitated Guardian,"Spiritpaw Borough, Zul'Aman",Can Be Tamed
257253,Slumbering Bear,"Solemn Valley, Zul'Aman",Can Be Tamed
139793,Barbedclaw Grizzly,"Roaring Highland, Stormsong Valley",Can Be Tamed
224106,Hallowfall Bear,Hallowfall,Can Be Tamed
224496,Hallowfall Bear,Hallowfall,Can Be Tamed
224109,Hallowfall Matriarch,Hallowfall,Can Be Tamed
221690,Strength of Beledar,Hallowfall,Can Be Tamed
1961,Mangeclaw,Dun Morogh,Can Be Tamed
24547,Hozzer,"Garvan's Reef, Howling Fjord",Can Be Tamed
139278,Ranja,"Stagheart Cliffs, Tiragarde Sound",Can Be Tamed
26482,Arctic Grizzly,Dragonblight,Can Be Tamed
48765,Rimepelt,Winterspring,Can Be Tamed
7444,Shardtooth Bear,Winterspring,Can Be Tamed
10806,Ursius,Winterspring,Can Be Tamed
29319,Icepaw Bear,Zul'Drak,Can Be Tamed
29562,Icemaw Bear,The Storm Peaks,Can Be Tamed
1797,Giant Rabid Bear,Silverpine Forest,Can Be Tamed
153266,Killclaw the Terrible,"Killclaw's Lair, Exile's Reach",Can Be Tamed
1815,Diseased Black Bear,Western Plaguelands,Can Be Tamed
42336,Tainted Black Bear,Blasted Lands,Can Be Tamed
168855,Rotting Deathwalker,"The Banewood, Revendreth",Can Be Tamed
210395,Corrupted Grizzly,Bloodmyst Isle,Can Be Tamed
250108,Rotclaw Mauler,"Maisara Deeps, Zul'Aman",Can Be Tamed
17661,Deathclaw,Bloodmyst Isle,Can Be Tamed
39049,Plagued Bruin,Tirisfal Glades,Can Be Tamed
34302,Consumed Thistle Bear,Darkshore,Can Be Tamed
91569,Volatile Bear,"Cove of Nashal, Stormheim",Can Be Tamed
8956,Angerclaw Bear,Felwood,Can Be Tamed
8958,Angerclaw Mauler,Felwood,Can Be Tamed
26706,Infected Grizzly Bear,Grizzly Hills,Can Be Tamed
104147,Nightmarish Grizzly,"Dappled Hollow, Suramar",Can Be Tamed
250107,Ulcerated Rotclaw,"Maisara Deeps, Zul'Aman",Can Be Tamed
47204,Infested Bear,Hillsbrad Foothills,Can Be Tamed
50929,Little Bjorn,Hillsbrad Foothills,Can Be Tamed
98890,Slumber,"The Witchwood, Highmountain",Can Be Tamed
44482,Hulking Plaguebear,Western Plaguelands,Can Be Tamed
51962,Tirisfal Bear,Tirisfal Glades,Can Be Tamed
95270,Bewitched Bear,"The Witchwood, Highmountain",Can Be Tamed
26643,Rabid Grizzly,Dragonblight,Can Be Tamed
102361,Boilback Bristlefur,"Fields of An'she, Highmountain",Can Be Tamed
142440,Yogursa,Arathi Highlands,Can Be Tamed
141239,Osca the Bloodied,"Roaring Highland, Stormsong Valley",Can Be Tamed
12037,Ursol'lok,Ashenvale,Can Be Tamed
14344,Mongress,Felwood,Can Be Tamed
50926,Grizzled Ben,"Mirror Lake Orchard, Elwynn Forest",Can Be Tamed
107595,Grimrot,"North of Bloodvenom Post, Felwood",Can Be Tamed
107596,Grimrot,"North of Bloodvenom Post, Felwood",Can Be Tamed
14280,Big Samras,Hillsbrad Foothills,Can Be Tamed
107617,Ol' Muddle,The Hinterlands,Can Be Tamed
50931,Mange,Western Plaguelands,Can Be Tamed
50930,Hibernus the Sleeper,Tirisfal Glades,Can Be Tamed
1130,Bjarn,Dun Morogh,Can Be Tamed
23584,Amani Bear,Zul'Aman (Dungeon),Can Be Tamed
24217,Amani Bear Mount,Zul'Aman (Dungeon),Can Be Tamed
130257,Amani Battle Bear,"Tal'aman, Zuldazar",Can Be Tamed
69177,Amani Warbear,"Royal Amphitheater, Throne of Thunder (Raid)",Can Be Tamed
223433,Isolated Crawler,"Salien Gutters, Azj-Kahet",Can Be Tamed
223458,Pet Stagshell,"Silken Ward, Azj-Kahet",Can Be Tamed
214935,Stalwart Hauler,"Rak-Zakaz, Azj-Kahet",Can Be Tamed
216044,Maddened Siegebomber,Azj-Kahet,Can Be Tamed
225865,Emerald Stagshell,Azj-Kahet,Can Be Tamed
225698,Emerald Stagshell,Azj-Kahet,Can Be Tamed
216340,Sentry Stagshell,"Echoing Overlook, Ara-Kara, City of Echoes (Dungeon)",Can Be Tamed
215991,Siege Sniffer,"Eastern Span, Azj-Kahet",Can Be Tamed
220707,Staglette,Azj-Kahet,Can Be Tamed
222729,Stagshell Mite,"Arathi's End, Azj-Kahet",Can Be Tamed
228427,Stagshell Swarmer,Dalaran,Can Be Tamed
215608,Siegehold Drone,"Siegehold, Azj-Kahet",Can Be Tamed
221704,Siegehold Drone,"Siegehold, Azj-Kahet",Can Be Tamed
223613,Weave Drone,The Spiral Weave (Delve),Can Be Tamed
227618,Weave Drone,"Light's Blooming, Hallowfall",Can Be Tamed
226176,Horned Stagshell,"Untamed Valley, Azj-Kahet",Can Be Tamed
226171,Horned Stagshell,"Untamed Valley, Azj-Kahet",Can Be Tamed
225594,Rak-Ahat Silkhauler,"Rak-Ahat, Azj-Kahet",Can Be Tamed
216144,Siege Hauler,"Eastern Span & The Transformatory, Azj-Kahet",Can Be Tamed
221939,Spinneret Silkbearer,"Rak-Ahat, Azj-Kahet",Can Be Tamed
222789,Battlefront Hauler,"Arathi's End, Azj-Kahet",Can Be Tamed
222719,Battlefront Hauler,"Arathi's End, Azj-Kahet",Can Be Tamed
214397,Frenzied Swarmer,Hallowfall,Can Be Tamed
226173,Dirtcrusted Stagshell,"Untamed Valley, Azj-Kahet",Can Be Tamed
226005,Scavenger Stagshell,Azj-Kahet,Can Be Tamed
225552,Scavenger Stagshell,Azj-Kahet,Can Be Tamed
229423,Dirtcrusted Stagshell,"Untamed Valley, Azj-Kahet",Can Be Tamed
198423,Cliffside Pollinator,Thaldraszus,Can Be Tamed
195304,Coarse Stagbeetle,"Shifting Sands, Thaldraszus",Can Be Tamed
190611,Frenzied Pollenstag,"Mirewood Fen, Ohn'ahran Plains",Can Be Tamed
207072,Flame-Touched Gemback,"Sor'theril Barrow Den, The Emerald Dream",Can Be Tamed
199533,Invasive Scalecrawler,"The Lost Atheneum, The Forbidden Reach",Can Be Tamed
256715,Bloomskitter Beetle,"The Blinding Bloom, Harandar",Can Be Tamed
248127,Peckish Beetle,"Nai'theren Grotto, Harandar",Can Be Tamed
251251,Skittering Underroot Beetle,Harandar,Can Be Tamed
237249,Underroot Beetle,"Den of Echoes, Harandar",Can Be Tamed
250335,Underroot Beetle,"Glade of Walking Memories, Harandar",Can Be Tamed
256304,Vivid Gladebeetle,Harandar,Can Be Tamed
195360,Mountain Scarab,"Wild Cliffs, Steelcliff Passage, Thaldraszus",Can Be Tamed
192379,Mountain Scarab,"Wild Cliffs, Steelcliff Passage, Thaldraszus",Can Be Tamed
189574,Terrace Stagbeetle,"Gardens of Unity, Thaldraszus",Can Be Tamed
196489,Algath'ar Gemshell,"Drake Grotto, Thaldraszus",Can Be Tamed
196639,Mistbeetle,"Misty Vale, Thaldraszus",Can Be Tamed
194054,Mistbeetle,"Misty Vale, Thaldraszus",Can Be Tamed
195380,Thaldraszian Hoverbug,"Rebellious Cliffs, Thaldraszus",Can Be Tamed
198792,Dragonbane Beetle,"Caldera of the Menders, The Forbidden Reach",Can Be Tamed
210943,Hissing Skitterbug,"Viridescent Thicket, The Emerald Dream",Can Be Tamed
245957,Underrift Beetle,"Rift of Aln, Harandar",Can Be Tamed
187484,Spotted Pollenstag,"Sundapple Copse, Ohn'ahran Plains",Can Be Tamed
197825,Steam Scarab,"Serene Dreams Spa, Thaldraszus",Can Be Tamed
186714,Toxic Pollenstag,"Mudfin Village, Ohn'ahran Plains",Can Be Tamed
256349,Mistskitter Beetle,"The Grudge Pit (Non-Instanced), Harandar",Can Be Tamed
256345,Mistskitter Beetle,"Vale of Mists & The Grudge Pit (Non-Instanced), Harandar",Can Be Tamed
256344,Mistskitter Beetle,"The Grudge Pit (Non-Instanced), Harandar",Can Be Tamed
256324,Riverbuzz Beetle,Harandar,Can Be Tamed
256225,Rootforage Beetle,Harandar,Can Be Tamed
256303,Vivid Gladebeetle,"Amirdrassil Roots & Shrouded Grove, Harandar",Can Be Tamed
193705,Bustled Beetle,"Chittering Caverns, Thaldraszus",Can Be Tamed
195709,Gorging Stagbeetle,"Sylvan Glade, Ohn'ahran Plains",Can Be Tamed
198791,Scalecrawler Beetle,The Forbidden Reach,Can Be Tamed
256766,Rootforage Beetle,"Veilroot Clearing, Harandar",Can Be Tamed
250509,Smoldering Beetle,"Den of Echoes, Harandar",Can Be Tamed
256870,Smoldering Beetle,"Teldrassil Roots, Harandar",Can Be Tamed
186456,Flyspawn Beetle,"Lilac Ramble, Ohn'ahran Plains",Can Be Tamed
193996,Flyspawn Beetle,"Shady Sanctuary, Ohn'ahran Plains",Can Be Tamed
207625,Incendiary Beetle,"Barrows of Reverie, The Emerald Dream",Can Be Tamed
227439,Iridescent Beetle,Hallowfall,Can Be Tamed
186050,Orchid Stagbeetle,"Valdrakken, Algeth'era, Thaldraszus",Can Be Tamed
196498,Skittering Boneborer,"Veiled Ossuary, Thaldraszus",Can Be Tamed
189762,Skittering Woodborer,"Passage of Time, Thaldraszus",Can Be Tamed
189750,Skittering Woodborer,"Passage of Time, Thaldraszus",Can Be Tamed
210799,Horned Skitter,The Emerald Dream,Can Be Tamed
186725,Trrsha,"Mudfin Village, Ohn'ahran Plains",Can Be Tamed
207567,Juicy Beetle,"Ruby Life Pools, The Waking Shores",Can Be Tamed
178155,Scarabid Burrower,Zereth Mortis,Can Be Tamed
183927,Sand Matriarch Ileus,"Provis Esper, Zereth Mortis",Can Be Tamed
181197,Scarabid Crawler,"Arrangement Index, Zereth Mortis",Can Be Tamed
178563,Hadeon the Stonebreaker,"Resonant Peaks, Zereth Mortis",Can Be Tamed
169747,Maw Roach,"Ravener's Lament & Marrow's Coppice, The Maw",Can Be Tamed
172946,Maw Roach Hatchling,"Ravener's Lament, The Maw",Can Be Tamed
171525,Maw Roach Hatchling,"Ravener's Lament & Marrow's Coppice, The Maw",Can Be Tamed
162142,Qho,Uldum,Can Be Tamed
161280,Aqir Scarab,Uldum,Can Be Tamed
163154,Aqir Scarab,"Orsis, Uldum",Can Be Tamed
161541,Aqir Scarab,"Ruins of Ammon, Uldum",Can Be Tamed
46129,Amethyst Scarab,"Obelisk of the Stars, Uldum",Can Be Tamed
51053,Quirix,Eastern Plaguelands,Can Be Tamed
47801,Temple Scarab,Uldum,Can Be Tamed
162363,Temple Scarab,"Neferset City, Uldum",Can Be Tamed
162767,Pesticide,"Valley of a Thousand Legs, Maldraxxus",Can Be Tamed
227808,Ravageling,"Light's Blooming, Hallowfall",Can Be Tamed
47390,Silithid Defender,Thousand Needles,Can Be Tamed
140830,Nazmani Skitterer,"Zul'Nazman, Nazmir",Can Be Tamed
51674,Sand-Husk Scarab,Uldum,Can Be Tamed
63587,Dread Scarab,Dread Wastes,Can Be Tamed
136663,Bone Beetle,Vol'dun,Can Be Tamed
124019,Brine Beetle,"Brine Basin, Vol'dun",Can Be Tamed
126893,Dune Beetle,"Withering Gulch, Vol'dun",Can Be Tamed
124029,Dune Louse,"Blistering Wastes, Vol'dun",Can Be Tamed
137077,Gulch Beetle,"Bonetrail Gulch, Vol'dun",Can Be Tamed
137721,Ruincrawler,"Court of Zak'rajan, Vol'dun",Can Be Tamed
124211,Ruincrawler,"Court of Zak'rajan, Vol'dun",Can Be Tamed
128404,Shackled Beetle,"Port of Zem'lan, Vol'dun",Can Be Tamed
126645,Vol'duni Dunecrawler,Vol'dun,Can Be Tamed
162382,Sand-Husk Scarab,Uldum,Can Be Tamed
51061,Roth-Salam,Dustwallow Marsh,Can Be Tamed
15621,Yauj Brood,Temple of Ahn'Qiraj (Raid),Can Be Tamed
136487,Goldeater,"The Golden Isle, Vol'dun",Can Be Tamed
151859,Tomb Scarab,Uldum,Can Be Tamed
3253,Silithid Harvester,Southern Barrens,Can Be Tamed
40458,Jeweled Scarab,Halls of Origination (Dungeon),Can Be Tamed
46127,Sapphire Scarab,"Obelisk of the Stars, Uldum",Can Be Tamed
51058,Aphis,Western Plaguelands,Can Be Tamed
40310,Blistering Scarab,Halls of Origination (Dungeon),Can Be Tamed
46128,Emerald Scarab,"Obelisk of the Stars, Uldum",Can Be Tamed
21306,Cursed Scarab,Hellfire Peninsula,Can Be Tamed
7269,Scarab,Zul'Farrak (Dungeon),Can Be Tamed
8932,Borer Beetle,Blackrock Depths (Dungeon),Can Be Tamed
15168,Vile Scarab,Ruins of Ahn'Qiraj (Raid),Can Be Tamed
15316,Qiraji Scarab,Temple of Ahn'Qiraj (Raid),Can Be Tamed
187415,Rocdrop Pudgepin,"Bluefeather Cliffs, Thaldraszus",Can Be Tamed
51063,Phalanax,"Boulderfist Hall, Arathi Highlands",Can Be Tamed
15462,Spitting Scarab,Ruins of Ahn'Qiraj (Raid),Can Be Tamed
141720,Ridge Crawler,"Carapace Ridge, Vol'dun",Can Be Tamed
141755,Ridge Skimmer,"Carapace Ridge, Vol'dun",Can Be Tamed
51057,Weevil,Hillsbrad Foothills,Can Be Tamed
51062,Khep-Re,"Unearthed Grounds, Stonetalon Mountains",Can Be Tamed
39440,Venomous Skitterer,Halls of Origination (Dungeon),Can Be Tamed
6555,Gorishi Tunneler,Un'Goro Crater,Can Be Tamed
11726,Hive'Zora Tunneler,Silithus,Can Be Tamed
10177,Spire Scarab,Blackrock Spire (Dungeon),Can Be Tamed
140591,Qiraji Scarab,"Archives of Eternity, Uldir (Raid)",Can Be Tamed
10699,Carrion Scarab,Eastern Plaguelands,Can Be Tamed
47079,Lava Scarab,The Bastion of Twilight (Raid),Can Be Tamed
5451,Hazzali Swarmer,Tanaris,Can Be Tamed
11721,Hive'Ashi Worker,Silithus,Can Be Tamed
15461,Shrieker Scarab,Ruins of Ahn'Qiraj (Raid),Can Be Tamed
168196,Virulent Pest,"Valley of a Thousand Legs, Maldraxxus",Can Be Tamed
42556,Jeweled Scarab,Halls of Origination (Dungeon),Can Be Tamed
46126,Turquoise Scarab,"Obelisk of the Stars, Uldum",Can Be Tamed
5459,Centipaar Tunneler,Tanaris,Can Be Tamed
11731,Hive'Regal Burrower,Silithus,Can Be Tamed
15718,Ouro Scarab,Temple of Ahn'Qiraj (Raid),Can Be Tamed
16698,Corpse Scarab,Naxxramas (Raid),Can Be Tamed
243679,Giant Eagle,"Zeb'Alar Lumberyard, Zul'Aman",Can Be Tamed
236539,Giant Goldeneye,"Amani Pass, Eversong Woods",Can Be Tamed
250120,Keen-eye Riptalon,"Akil'zon's Reach, Amani'Zar Village & Bitterbark, Zul'Aman",Can Be Tamed
254629,Mountain Rocktalon,Eversong Woods,Can Be Tamed
254628,Mountain Rocktalon,Eversong Woods,Can Be Tamed
255042,Riptalon Eviscerator,"Temple of Akil'zon , Zul'Aman",Can Be Tamed
254646,Rocktalon Scavenger,Eversong Woods,Can Be Tamed
247630,Watchful Striker,"Farstrider Enclave, Eversong Woods",Can Be Tamed
242189,Melancholy Eagle,"Solemn Valley, Zul'Aman",Can Be Tamed
250118,Riptalon Eviscerator,"Bitterbark, Zul'Aman",Can Be Tamed
253173,Keen-eye Riptalon,"Spiritpaw Borough, Zul'Aman",Can Be Tamed
244763,Blush Pinebeak,"Temple of Halazzi, Zul'Aman",Can Be Tamed
245619,Watchful Nestguard,"Akil'zon's Reach, Zul'Aman",Can Be Tamed
244650,Rotting Vilefeaster,"Temple of Halazzi, Zul'Aman",Can Be Tamed
238547,Enraged K'arroc Shade,"Lunnall River, K'aresh",Can Be Tamed
249806,Soaring K'aaroc,"The Oasis, Eco-Dome: Primus, K'aresh",Can Be Tamed
216707,Watchful Somnowl,Amirdrassil (Dragon Isles Zone),Can Be Tamed
213545,Watchful Somnowl,"Meandering Rootlands & The Char, The Emerald Dream",Can Be Tamed
211749,Circling Somnowl,"Haven Cascades, The Emerald Dream",Can Be Tamed
210891,Perching Somnowl,"Lushdream Crags, The Emerald Dream",Can Be Tamed
211073,Hazelfeather Somnowl,The Emerald Dream,Can Be Tamed
209975,Sorreldown Somnowl,"Root-Bound Sanctuary, The Emerald Dream",Can Be Tamed
211176,Mistchaser Somnowl,The Emerald Dream,Can Be Tamed
210942,Dusty Somnowl,"Viridescent Thicket & Peridot Coast, The Emerald Dream",Can Be Tamed
210882,Opportunistic Somnowl,"Springrain River, The Emerald Dream",Can Be Tamed
207623,Vigilant Somnowl,"Amirdrassil & Whorlwing Basin, The Emerald Dream",Can Be Tamed
208234,Ancient Somnowl,"Ancient Bough, The Emerald Dream",Can Be Tamed
211154,Predatory Ferntalon,"Twisting Wood, The Emerald Dream",Can Be Tamed
210047,Somnambulant Ori,"Viridescent Thicket, The Emerald Dream",Can Be Tamed
193229,Henlare,"The Flowing Forest, Thaldraszus",Can Be Tamed
192453,Vaniik the Stormtouched,"Sagecrest Pines, Ohn'ahran Plains",Can Be Tamed
189373,Divebeak Ohuna,Ohn'ahran Plains,Can Be Tamed
188088,Windblessed Ohuna,"Northern part of the zone., Ohn'ahran Plains",Can Be Tamed
212504,Keen-Eye Ohuna,Amirdrassil (Dragon Isles Zone),Can Be Tamed
195456,Clawfisher Eagle,"Ohn'iri Springs, Ohn'ahran Plains",Can Be Tamed
194849,Clawfisher Ohuna,Ohn'ahran Plains,Can Be Tamed
195045,Cliffside Kite,Ohn'ahran Plains,Can Be Tamed
194750,Cliffside Kite,Ohn'ahran Plains,Can Be Tamed
195208,Grasslands Raptor,Ohn'ahran Plains,Can Be Tamed
191201,Hill Hunter,"Pleasant Hill, Thaldraszus",Can Be Tamed
195004,Protective Gustfeather,"Eclipse Lake, Thaldraszus",Can Be Tamed
196059,Seafeather Ohuna,"The Storm Scar, Ohn'ahran Plains",Can Be Tamed
197950,Steelcliff Ohuna,Thaldraszus,Can Be Tamed
193306,Stream Hunter,"Gardens of Unity, Thaldraszus",Can Be Tamed
191588,Untamed Stormwing,"Roaring Dragonsprings, Ohn'ahran Plains",Can Be Tamed
195002,Bright Gustfeather,"Eclipse Lake, Thaldraszus",Can Be Tamed
196536,Cliffside Queenfisher,"The Petitioner's Concourse, Thaldraszus",Can Be Tamed
196468,Duskplume Ohuna,"Drake Grotto, Thaldraszus",Can Be Tamed
187226,Longwing Skyhunter,"South Hold Gate, Thaldraszus",Can Be Tamed
192978,Range Ohuna,Ohn'ahran Plains,Can Be Tamed
197007,Sunwing Ohuna,"Ohn'iri Springs, Ohn'ahran Plains",Can Be Tamed
194771,Sunwing Ohuna,Ohn'ahran Plains,Can Be Tamed
187337,Time-Charged Ohuna,"The Flowing Forest, Thaldraszus",Can Be Tamed
198819,Wild Ohuna,The Forbidden Reach,Can Be Tamed
198112,Garden Winghunter,Thaldraszus,Can Be Tamed
192375,Garden Winghunter,"Steelcliff Passage, Thaldraszus",Can Be Tamed
187496,Glade Ohuna,"Sylvan Glade, Ohn'ahran Plains",Can Be Tamed
189521,Noble Winghunter,"Gardens of Unity, Thaldraszus",Can Be Tamed
198418,Soaring Knifefeather,Thaldraszus,Can Be Tamed
187472,Thaldraszian Kite,"Passage of Time, Thaldraszus",Can Be Tamed
187825,Thaldraszian Kite,"Passage of Time, Thaldraszus",Can Be Tamed
212503,Earth-Plumed Eagle,Amirdrassil (Dragon Isles Zone),Can Be Tamed
183542,Ohuna,Thaldraszus,Can Be Tamed
229532,Infused Stormfeather,Siren Isle,Can Be Tamed
188699,Carrion Phoenix,The Waking Shores,Can Be Tamed
189581,Lava Fledgling,"Burning Ascent, The Waking Shores",Can Be Tamed
186684,Lava Phoenix,"Scalecracker Keep; Dragonheart Outpost, The Waking Shores",Can Be Tamed
191637,Lava Phoenix,The Waking Shores,Can Be Tamed
187932,Lava Phoenix,"The Slagmire, The Waking Shores",Can Be Tamed
181763,Lava Phoenix,"Burning Ascent; Obsidian Throne, The Waking Shores",Can Be Tamed
195448,Blazing Firesquall,"Dragonbane Keep, The Waking Shores",Can Be Tamed
210103,Invading Flametail,"Fields of Reverie, The Emerald Dream",Can Be Tamed
187923,Lava Hatchling,"The Slagmire, The Waking Shores",Can Be Tamed
204110,Lava Phoenix,"Battlefield Ruins, Zaralek Cavern",Can Be Tamed
195409,Makhra the Ashtouched,"Nokhudon Hold, Ohn'ahran Plains",Can Be Tamed
199829,Magma Phoenix,"Zaqali Caldera, Zaralek Cavern",Can Be Tamed
179004,Basal Raptora,"Untamed Verdure, Zereth Mortis",Can Be Tamed
183274,Desert Nester,"Fissured Breach, Zereth Mortis",Can Be Tamed
183284,Desert Protector,"Fissured Breach, Zereth Mortis",Can Be Tamed
180052,Grasslands Raptora,Zereth Mortis,Can Be Tamed
185266,Thieving Raptora,"Catalyst Gardens & Plain of Actualization, Zereth Mortis",Can Be Tamed
184472,Soaring Raptora,"Arrangement Index, Zereth Mortis",Can Be Tamed
178238,Desert Raptora,Zereth Mortis,Can Be Tamed
183304,Desert Raptora,"Fissured Breach, Zereth Mortis",Can Be Tamed
182373,Scavenging Raptora,"Ageless Shards, Zereth Mortis",Can Be Tamed
183925,Tahkwitz,"Fissured Breach, Zereth Mortis",Can Be Tamed
180924,Garudeon,"Garudeon's Nest, Zereth Mortis",Can Be Tamed
183291,Proto-Ancient Raptora,Zereth Mortis,Can Be Tamed
182372,Gardens Avian,"Catalyst Gardens, Zereth Mortis",Can Be Tamed
185451,Gardens Avian,"Catalyst Gardens, Zereth Mortis",Can Be Tamed
168036,Marrowjaw,"Unfallen's Sanctum, Maldraxxus",Can Be Tamed
170781,Wretched Deathroc,"Bleak Redoubt, Maldraxxus",Can Be Tamed
168310,Plagueroc,Plaguefall (Dungeon),Can Be Tamed
168153,Plagueroc,Plaguefall (Dungeon),Can Be Tamed
162237,Plagueroc,"House of Rituals, Maldraxxus",Can Be Tamed
168424,Battlesewn Roc,Maldraxxus,Can Be Tamed
168857,Stitched-Wing Hauler,Maldraxxus,Can Be Tamed
169704,Stitched-Wing Hauler,Maldraxxus,Can Be Tamed
174024,Transport Fleshroc,"Akarek's Tears, Maldraxxus",Can Be Tamed
83976,Dread Raven,"Skettis, Spires of Arak",Can Be Tamed
84083,Dread Raven,"Skettis, Spires of Arak",Can Be Tamed
83984,Dread Raven,"Skettis, Spires of Arak",Can Be Tamed
83982,Dread Raven,"Skettis, Spires of Arak",Can Be Tamed
94495,Dread Raven,"Skettis, Spires of Arak",Can Be Tamed
91539,Fel Raven,Hellfire Citadel (Raid),Can Be Tamed
93952,Fel Raven,Hellfire Citadel (Raid),Can Be Tamed
95328,Fel Raven,Tanaan Jungle,Can Be Tamed
95053,Deathtalon,"Ruins of Kra'nak, Tanaan Jungle",Can Be Tamed
76143,Rukhran,Skyreach (Dungeon),Can Be Tamed
83746,Rukhmar,Spires of Arak,Can Be Tamed
187949,Ancient Dreadsquall,"Obsidian Citadel, The Waking Shores",Can Be Tamed
191509,Blazing Dreadsquall,"Scalecracker Keep, The Waking Shores",Can Be Tamed
188698,Dreadsquall Feaster,The Waking Shores,Can Be Tamed
84500,Dread Raven,"Terokkar Refuge, Talador",Can Be Tamed
80687,Adolescent Dread Raven,"Talon Altar, Spires of Arak",Can Be Tamed
80589,Dread Raven,Spires of Arak,Can Be Tamed
76253,Dread Raven Hatchling,Skyreach (Dungeon),Can Be Tamed
191830,Dreadsquall Hatchling,"Wild Coast, The Waking Shores",Can Be Tamed
82411,Darktalon,Shadowmoon Valley - Draenor,Can Be Tamed
82515,Darktalon Hatchling,Shadowmoon Valley - Draenor,Can Be Tamed
82514,Darktalon Young,Shadowmoon Valley - Draenor,Can Be Tamed
79285,Lunarfall Matriarch,Shadowmoon Valley - Draenor,Can Be Tamed
82037,Lunarfall Raven,Shadowmoon Valley - Draenor,Can Be Tamed
97345,Crawshuk the Hungry,"Darkfeather Valley, Highmountain",Can Be Tamed
94986,Fleshrender Roc,Highmountain,Can Be Tamed
104310,Skawn,"Windripper Peak, Highmountain",Can Be Tamed
