npc_id,npc_name,zone,family,name_keeper,notes,taming_requirements
6215,Chomper,Gnomeregan (Dungeon),Basilisk,True,Located in Gnomeregan (Dungeon).,
6352,Coralshell Lurker,Azshara,Turtle,,,
6375,Thunderhead Hippogryph,Azshara,Feathermane,,,Feathermane
6377,Thunderhead Stagwing,Azshara,Feathermane,,,Feathermane
6498,Devilsaur,Un'Goro Crater,Devilsaur,,,Exotic
6499,Ironhide Devilsaur,Un'Goro Crater,Devilsaur,,,Exotic
6500,Tyrant Devilsaur,Un'Goro Crater,Devilsaur,,,Exotic
6501,Stegodon,Un'Goro Crater,Scalehide,,,
6502,Plated Stegodon,Un'Goro Crater,Scalehide,,,
6503,Spiked Stegodon,Un'Goro Crater,Scalehide,,,
6504,Thunderstomp Stegodon,Un'Goro Crater,Scalehide,,,
6505,Ravasaur,Un'Goro Crater,Raptor,,,
6506,Ravasaur Runner,Un'Goro Crater,Raptor,,,
6507,Ravasaur Hunter,Un'Goro Crater,Raptor,,,
6508,Venomhide Ravasaur,Un'Goro Crater,Raptor,,,
6513,Un'Goro Stomper,Un'Goro Crater,Gorilla,,,
6514,Un'Goro Gorilla,Un'Goro Crater,Gorilla,,,
6516,Un'Goro Thunderer,Un'Goro Crater,Gorilla,,,
6551,Gorishi Wasp,Un'Goro Crater,Wasp,,,
6552,Gorishi Worker,Un'Goro Crater,Aqiri,,,Exotic
6553,Gorishi Reaver,Un'Goro Crater,Aqiri,,,Exotic
6554,Gorishi Stinger,Un'Goro Crater,Wasp,,,
6555,Gorishi Tunneler,Un'Goro Crater,Beetle,,,
6581,Ravasaur Matriarch,Un'Goro Crater,Raptor,True,,
6582,Clutchmother Zavas,Un'Goro Crater,Aqiri,True,,Exotic
6583,Gruff,Un'Goro Crater,Scalehide,True,,
6584,King Mosh,Un'Goro Crater,Devilsaur,True,,Exotic
6585,Uhk'loc,Un'Goro Crater,Gorilla,True,,
6648,Antilos,Azshara,Feathermane,True,,Feathermane
7022,Venomlash Scorpid,Uldaman (Dungeon),Scorpid,,Located in Uldaman (Dungeon).,
7055,Blackrock Worg,Burning Steppes,Wolf,,,
7078,Cleft Scorpid,Uldaman (Dungeon),Scorpid,,Located in Uldaman (Dungeon).,
7097,Ironbeak Owl,Felwood,Bird of Prey,,,
7099,Ironbeak Hunter,Felwood,Bird of Prey,,,
7268,Sandfury Guardian,Zul'Farrak (Dungeon),Serpent,,Located in Zul'Farrak (Dungeon).,
7269,Scarab,Zul'Farrak (Dungeon),Beetle,,Located in Zul'Farrak (Dungeon).,
7273,Gahz'rilla,Zul'Farrak (Dungeon),Hydra,True,Located in Zul'Farrak (Dungeon).,
7319,Lady Sathrah,Teldrassil,Spider,True,,
7376,Sky Shadow,Deadwind Pass,Carrion Bird,,,
7405,Deadly Cleft Scorpid,Uldaman (Dungeon),Scorpid,,Located in Uldaman (Dungeon).,
7430,Young Frostsaber,Winterspring,Cat,,,
7431,Frostsaber,Winterspring,Cat,,,
7432,Frostsaber Stalker,Winterspring,Cat,,,
7433,Frostsaber Huntress,Winterspring,Cat,,,
7434,Frostsaber Pride Watcher,Winterspring,Cat,,,
7443,Shardtooth Mauler,Winterspring,Bear,,,
7444,Shardtooth Bear,Winterspring,Bear,,,
7446,Rabid Shardtooth,Winterspring,Bear,,,
7448,Chillwind Chimaera,Winterspring,Chimaera,,,Exotic
7455,Winterspring Owl,Winterspring,Bird of Prey,,,
7456,Winterspring Screecher,Winterspring,Bird of Prey,,,
7803,Scorpid Duneburrower,Tanaris,Scorpid,,Spawns during the quest Rescue OOX-17/TN!.,
7977,Gammerita,The Hinterlands,Turtle,True,,
8095,Sul'lithuz Sandcrawler,Zul'Farrak (Dungeon),Basilisk,,Located in Zul'Farrak (Dungeon).,
8120,Sul'lithuz Abomination,Zul'Farrak (Dungeon),Basilisk,,Located in Zul'Farrak (Dungeon).,
8138,Sul'lithuz Broodling,Zul'Farrak (Dungeon),Basilisk,,Located in Zul'Farrak (Dungeon).,
8204,Soriid the Devourer,Tanaris,Aqiri,True,,Exotic
8205,Haarka the Ravenous,Tanaris,Aqiri,True,,Exotic
8207,Emberwing,Tanaris,Carrion Bird,True,,
8211,Old Cliff Jumper,The Hinterlands,Wolf,True,Appears in Featherbeard's Hovel,
8213,Ironback,The Hinterlands,Turtle,True,,
8277,Rekk'tilac,Searing Gorge,Spider,True,,
8299,Spiteflayer,Blasted Lands,Carrion Bird,True,"Spiteflayer circles an area roughly south of Nethergarde Keep, bordered by the road to the south. It stands out as the only yellow vulture in the area. It only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase. It used to be a Black Vulture.",
8300,Ravage,Blasted Lands,Hyena,True,"Ravage may be found north-east of (and across the hills from) Dreadmaul Post. It only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase.",
8301,Clack the Reaver,Blasted Lands,Scorpid,True,"Clack only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase.",
8302,Deatheye,Blasted Lands,Basilisk,True,"Deatheye is located west of a small hill, south-west of Nethergarde Keep and east (across the main road from) Dreadmaul Hold. It only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase.",
8303,Grunter,Blasted Lands,Boar,True,"Appears roughly east (and across the road from) Dreadmaul Post and north of the Dark Portal area. It used to be a Black Boar. Grunter only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase.",
8336,Hakkari Sapper,Sunken Temple (Dungeon),Wind Serpent,,"Located in The Temple of Atal'Hakkar, former Sunken Temple (Dungeon).",
8440,Avatar of Hakkar,Sunken Temple (Dungeon),Wind Serpent,,"Located in Sanctum of the Fallen God, The Temple of Atal'Hakkar, former Sunken Temple (Dungeon).",Undead
8596,Plaguehound Runt,Eastern Plaguelands,Hound,,,
8597,Plaguehound,Eastern Plaguelands,Hound,,,
8598,Frenzied Plaguehound,Eastern Plaguelands,Hound,,,
8600,Plaguebat,Eastern Plaguelands,Bat,,,
8601,Noxious Plaguebat,Eastern Plaguelands,Bat,,,
8602,Monstrous Plaguebat,Eastern Plaguelands,Bat,,,
8660,The Evalcharr,Azshara,Chimaera,True,,Exotic
8761,Mosshoof Courser,Azshara,Stag,,,
8764,Mistwing Ravager,Azshara,Chimaera,,,Exotic
8886,Deviate Python,Wailing Caverns (Dungeon),Serpent,,"Located in Pit of Fangs, Wailing Caverns (Dungeon). Found in the western region of the dungeon.",
8921,Bloodhound,Blackrock Depths (Dungeon),Hound,,Located in Blackrock Depths (Dungeon).,
8922,Bloodhound Mastiff,Blackrock Depths (Dungeon),Hound,,Located in Blackrock Depths (Dungeon).,
8925,Dredge Worm,Blackrock Depths (Dungeon),Worm,,Located in Blackrock Depths (Dungeon).,Exotic
8926,Deep Stinger,Blackrock Depths (Dungeon),Scorpid,,Located in Blackrock Depths (Dungeon).,
8927,Dark Screecher,Blackrock Depths (Dungeon),Bat,,Located in Blackrock Depths (Dungeon).,
8928,Burrowing Thundersnout,Blackrock Depths (Dungeon),Scalehide,,"Located in Ring of the Law, Blackrock Depths (Dungeon). May appear during the Ring of the Law event. Random encounter.",
8932,Borer Beetle,Blackrock Depths (Dungeon),Beetle,,Located in Blackrock Depths (Dungeon). May appear during Ring of Law event.,
8933,Cave Creeper,Blackrock Depths (Dungeon),Spider,,Located in Blackrock Depths (Dungeon).,
8956,Angerclaw Bear,Felwood,Bear,,,
8958,Angerclaw Mauler,Felwood,Bear,,,
8959,Felpaw Wolf,Felwood,Wolf,,,
8960,Felpaw Scavenger,Felwood,Wolf,,,
9042,Verek,Blackrock Depths (Dungeon),Hound,True,Located in Blackrock Depths (Dungeon).,
9162,Young Diemetradon,Un'goro Crater,Lizard,,,
9163,Diemetradon,Un'goro Crater,Lizard,,,
9164,Elder Diemetradon,Un'goro Crater,Lizard,,,
9166,Pterrordax,Un'Goro Crater,Pterrordax,,,Exotic
9167,Frenzied Pterrordax,Un'Goro Crater,Pterrordax,,,Exotic
9318,Incendosaur,Searing Gorge,Lizard,,,
9397,Unearthed Fossil,Tanaris,Wind Serpent,,,Undead
9416,Scarshield Worg,Blackrock Spire (Dungeon),Wolf,,Located in Blackrock Spire (Dungeon).,
9622,U'cha,Un'Goro Crater,Gorilla,True,,
9683,Lar'korwi Mate,Un'Goro Crater,Raptor,,Summoned during quest The Scent of Lar'korwi.,
9684,Lar'korwi,Un'Goro Crater,Raptor,True,Summoned during quest The Bait for Lar'korwi.,
9690,Ember Worg,Burning Steppes,Wolf,,,
9691,Venomtip Scorpid,Burning Steppes,Scorpid,,,
9696,Bloodaxe Worg,Blackrock Spire (Dungeon),Wolf,,Located in Blackrock Spire (Dungeon).,
9697,Giant Ember Worg,Burning Steppes,Wolf,,,
9701,Spire Scorpid,Blackrock Spire (Dungeon),Scorpid,,Located in Blackrock Spire (Dungeon).,
10077,Deathmaw,Burning Steppes,Wolf,True,,
10177,Spire Scarab,Blackrock Spire (Dungeon),Beetle,,Located in Blackrock Spire (Dungeon).,
10200,Rak'Shiri,Winterspring,Cat,True,,
10220,Halycon,Blackrock Spire (Dungeon),Wolf,True,"Located in Halycon's Lair, Blackrock Spire (Dungeon).",
10221,Bloodaxe Worg Pup,Blackrock Spire (Dungeon),Wolf,,Located in Blackrock Spire (Dungeon).,
10268,Gizrul the Slavener,Blackrock Spire (Dungeon),Wolf,True,Located in Blackrock Spire (Dungeon). Spawns when Halycon dies.,
10356,Bayne,Tirisfal Glades,Hound,True,,
10357,Ressan the Needler,Tirisfal Glades,Bat,True,,
10359,Sri'skulk,Tirisfal Glades,Spider,True,,
10375,Spire Spiderling,Blackrock Spire (Dungeon),Spider,,Located in Blackrock Spire (Dungeon).,
10376,Crystal Fang,Blackrock Spire (Dungeon),Spider,True,"Located in Skitterweb Tunnels, Blackrock Spire (Dungeon).",
10596,Mother Smolderweb,Blackrock Spire (Dungeon),Spider,,"Located in Skitterweb Tunnels, Blackrock Spire (Dungeon).",
10644,Mist Howler,Ashenvale,Wolf,True,,
10699,Carrion Scarab,Eastern Plaguelands,Beetle,,Summoned by Crypt Horrors and Nerubian Sycophants during combat.,
10737,Shy-Rotam,Winterspring,Cat,True,No longer spawns from a quest - now permanent.,
10741,Sian-Rotam,Winterspring,Cat,True,,
10806,Ursius,Winterspring,Bear,True,In a cave near his old spot (Moon Horror Den).,
10807,Brumeran,Winterspring,Chimaera,True,,Exotic
10981,Frostwolf,Alterac Valley (Battleground),Wolf,,Located in Alterac Valley (Battleground). Exists in each level of the battleground.,
10990,Alterac Ram,Alterac Valley (Battleground),Gruffhorn,,Located in Alterac Valley (Battleground).,
11497,The Razza,Feralas,Chimaera,True,,Exotic
11671,Core Hound,Molten Core (Raid),Core Hound,,Located in Molten Core (Raid).,Exotic
11672,Core Rager,Molten Core (Raid),Core Hound,,Located in Molten Core (Raid).,Exotic
11673,Ancient Core Hound,Molten Core (Raid),Core Hound,,Located in Molten Core (Raid).,Exotic
11698,Hive'Ashi Stinger,Silithus,Wasp,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11721,Hive'Ashi Worker,Silithus,Beetle,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11722,Hive'Ashi Defender,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11723,Hive'Ashi Sandstalker,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11724,Hive'Ashi Swarmer,Silithus,Wasp,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11725,Hive'Zora Waywatcher,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11726,Hive'Zora Tunneler,Silithus,Beetle,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11727,Hive'Zora Wasp,Silithus,Wasp,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11728,Hive'Zora Reaver,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11729,Hive'Zora Hive Sister,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11730,Hive'Regal Ambusher,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11731,Hive'Regal Burrower,Silithus,Beetle,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11732,Hive'Regal Spitfire,Silithus,Wasp,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11733,Hive'Regal Slavemaker,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11734,Hive'Regal Hive Lord,Silithus,Aqiri,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11735,Stonelash Scorpid,Silithus,Scorpid,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11736,Stonelash Pincer,Silithus,Scorpid,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11737,Stonelash Flayer,Silithus,Scorpid,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11738,Sand Skitterer,Silithus,Spider,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11739,Rock Stalker,Silithus,Spider,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
11740,Dredge Striker,Silithus,Worm,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11741,Dredge Crusher,Silithus,Worm,,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
11785,Ambereye Basilisk,Desolace,Basilisk,,,
11786,Ambereye Reaver,Desolace,Basilisk,,,
11787,Rock Borer,Maraudon (Non-Instanced),Worm,,Located in Maraudon (Non-Instanced).,Exotic
11788,Rock Worm,Maraudon (Non-Instanced),Worm,,Located in Maraudon (Non-Instanced).,Exotic
11789,Deep Borer,Maraudon (Dungeon),Worm,,Located in Maraudon (Dungeon).,Exotic
11897,Duskwing,Eastern Plaguelands,Bat,True,,
11982,Magmadar,Molten Core (Raid),Core Hound,True,Located in Molten Core (Raid).,Exotic
12037,Ursol'lok,Ashenvale,Bear,True,,
12207,Thessala Hydra,Maraudon (Dungeon),Hydra,,Located in Maraudon (Dungeon).,
12347,Enraged Reef Crawler,Desolace,Crab,,,
12418,Gordok Hyena,Feralas,Hyena,,Found outside the Dire Maul dungeon.,
12431,Gorefang,Silverpine Forest,Wolf,True,,
12433,Krethis the Shadowspinner,Silverpine Forest,Spider,True,,
12676,Sharptalon,Ashenvale,Feathermane,True,"Sharptalon patrols an area in south-east Ashenvale, around approximately 72, 76. Friendly to Alliance.",Feathermane
12940,Vorsha the Lasher,Ashenvale,Hydra,True,"Vorsha is summoned during the once-only Horde quest, Vorsha the Lasher, given by Muglash in the nearby Zoram'gar Outpost. If you've already completed the quest, or your hunter is Alliance, you can easily bring in a Horde character to start the quest, follow Muglash's directions until the stage in which Vorsha spawns, then quickly log off and switch to your hunter.",
13036,Gordok Hound,Dire Maul (Dungeon),Hyena,,Located in Dire Maul (Dungeon).,
13136,Hive'Ashi Drone,Silithus,Wasp,,"Spawns after killing Tortured Druids at Southwind Village. Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
13323,Subterranean Diemetradon,Maraudon (Dungeon),Lizard,,Located in Maraudon (Dungeon). In the caverns beyond Earth Song Falls.,
13596,Rotgrip,Maraudon (Dungeon),Crocolisk,True,"Located in Zaetar's Grave, Maraudon (Dungeon).",
13599,Stolid Snapjaw,Maraudon (Dungeon),Turtle,,Located in Maraudon (Dungeon).,
13676,Stabled Alterac Ram,Alterac Valley (Battleground),Gruffhorn,,Located in Alterac Valley (Battleground).,
13896,Scalebeard,Azshara,Turtle,True,,
14020,Chromaggus,Blackwing Lair (Raid),Core Hound,True,"Located in Chromaggus is the seventh encounter of the raid, Blackwing Lair (Raid).",Exotic
14123,Steeljaw Snapper,Tanaris,Turtle,,,
14222,Araga,Hillsbrad Foothills,Cat,True,,
14223,Cranky Benj,Hillsbrad Foothills,Turtle,True,,
14227,Hissperak,Desolace,Basilisk,True,,
14228,Giggler,Desolace,Hyena,True,,
14232,Dart,Dustwallow Marsh,Raptor,True,,
14233,Ripscale,Dustwallow Marsh,Crocolisk,True,,
14234,Hayoc,Dustwallow Marsh,Wind Serpent,True,,
14237,Oozeworm,Dustwallow Marsh,Worm,True,,Exotic
14266,Shanda the Spinner,Loch Modan,Spider,True,,
14268,Lord Condar,Loch Modan,Carrion Bird,True,,
14279,Creepthess,Hillsbrad Foothills,Spider,True,,
14280,Big Samras,Hillsbrad Foothills,Bear,True,,
14283,Stormpike Owl,Alterac Valley (Battleground),Bird of Prey,,Located in Alterac Valley (Battleground). Exists in each level of the battleground.,
14339,Death Howl,Felwood,Wolf,True,,
14343,Olm the Wise,Felwood,Bird of Prey,True,,
14344,Mongress,Felwood,Bear,True,,
14370,Cadaverous Worm,Dire Maul (Dungeon),Worm,,Located in Dire Maul (Dungeon). Spawn when Rotting Highborne are killed. Dies after taming.,Exotic
14398,Eldreth Darter,Dire Maul West (Dungeon),Lesser Dragonkin,,Located in Dire Maul West (Dungeon).,Lesser Dragonkin
14430,Duskstalker,Teldrassil,Cat,True,,
14472,Gretheer,Silithus,Spider,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
14473,Lapress,Silithus,Aqiri,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
14474,Zora,Silithus,Wasp,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
14475,Rex Ashil,Silithus,Wasp,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
14476,Krellack,Silithus,Scorpid,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
14477,Grubthor,Silithus,Worm,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",Exotic
14491,Kurmokk,The Cape of Stranglethorn,Gorilla,True,,
14661,Stinglasher,Feralas,Wasp,True,,
15168,Vile Scarab,Ruins of Ahn'Qiraj (Raid),Beetle,,Located in Ruins of Ahn'Qiraj (Raid).,
15196,Deathclasp,Silithus,Scorpid,True,"Original Silithus creatures vanish after you complete the Antorus raid. To time-travel to the earlier phase, speak to Zidormi near Valor's Rest.",
15229,Vekniss Soldier,Temple of Ahn'Qiraj (Raid),Aqiri,,Located in Temple of Ahn'Qiraj (Raid).,Exotic
15230,Vekniss Warrior,Temple of Ahn'Qiraj (Raid),Aqiri,,Located in Temple of Ahn'Qiraj (Raid).,Exotic
15233,Vekniss Guardian,Temple of Ahn'Qiraj (Raid),Aqiri,,Located in Temple of Ahn'Qiraj (Raid).,Exotic
15235,Vekniss Stinger,Temple of Ahn'Qiraj (Raid),Wasp,,Located in Temple of Ahn'Qiraj (Raid). Technically tameable but its 5-second interrupts make this very hard or impossible.,
15236,Vekniss Wasp,Temple of Ahn'Qiraj (Raid),Wasp,,Located in Temple of Ahn'Qiraj (Raid).,
15240,Vekniss Hive Crawler,Temple of Ahn'Qiraj (Raid),Scorpid,,Located in Temple of Ahn'Qiraj (Raid).,
15274,Mana Wyrm,Eversong Woods (Classic),Serpent,,,
15300,Vekniss Drone,Temple of Ahn'Qiraj (Raid),Aqiri,,Located in Temple of Ahn'Qiraj (Raid).,Exotic
15316,Qiraji Scarab,Temple of Ahn'Qiraj (Raid),Beetle,,Located in Temple of Ahn'Qiraj (Raid). The Hive Undergrounds,
15317,Qiraji Scorpion,Temple of Ahn'Qiraj (Raid),Scorpid,,Located in Temple of Ahn'Qiraj (Raid).,
